Item Number,Derived Item,Is New,Added On,Is Deleted,Deleted On,MBS Fee,CPI Rate,CPI MBS Fee
10926,,-,-,-,-,165.8,13.1408,187.59
10927,,-,-,-,-,209.2,13.1408,236.69
10928,,-,-,-,-,165.8,13.1408,187.59
10929,,-,-,-,-,209.2,13.1408,236.69
10930,,-,-,-,-,165.8,13.1408,187.59
10931,,-,-,-,-,23.3,13.1408,26.36
10932,,-,-,-,-,11.6,13.1408,13.12
10933,,-,-,-,-,7.95,0,7.95
10940,,-,-,-,-,63.75,13.1408,72.13
10941,,-,-,-,-,38.45,13.1408,43.5
10942,,-,-,-,-,33.45,13.1408,37.85
10943,,-,-,-,-,33.45,13.1408,37.85
10944,,-,-,-,-,72.15,13.1408,81.63
10945,,-,-,-,-,33.45,13.1408,37.85
10946,,-,-,-,-,66.8,13.1408,75.58
10947,,-,-,Yes,01-01-2022,33.45,13.1408,37.85
10948,,-,-,Yes,01-01-2022,66.8,13.1408,75.58
10950,,-,-,-,-,62.25,13.1408,70.43
10951,,-,-,-,-,62.25,13.1408,70.43
10952,,-,-,-,-,62.25,13.1408,70.43
10953,,-,-,-,-,62.25,13.1408,70.43
10954,,-,-,-,-,62.25,13.1408,70.43
10955,,Yes,01-11-2021,Yes,15-09-2021,50.85,0,50.85
10956,,-,-,-,-,62.25,13.1408,70.43
10957,,Yes,01-11-2021,Yes,15-09-2021,87.15,0,87.15
10958,,-,-,-,-,62.25,13.1408,70.43
10959,,Yes,01-11-2021,Yes,15-09-2021,145.1,0,145.1
10960,,-,-,-,-,62.25,13.1408,70.43
10962,,-,-,-,-,62.25,13.1408,70.43
10964,,-,-,-,-,62.25,13.1408,70.43
10966,,-,-,-,-,62.25,13.1408,70.43
10968,,-,-,-,-,62.25,13.1408,70.43
10970,,-,-,-,-,62.25,13.1408,70.43
10981,,Yes,01-05-2020,Yes,01-10-2020,15.2,2.5,15.58
10982,,Yes,01-05-2020,Yes,01-10-2020,23.05,2.5,23.63
10983,,-,-,-,-,32.4,13.1408,36.66
10984,,-,-,Yes,01-01-2022,32.4,13.1408,36.66
10987,,-,-,-,-,24,13.1408,27.15
10988,,-,-,-,-,12,13.1408,13.58
10989,,-,-,-,-,12,13.1408,13.58
10990,,-,-,-,-,7.65,0,7.65
10991,,-,-,-,-,11.6,0,11.6
10992,,-,-,-,-,11.6,0,11.6
10997,,-,-,-,-,12,13.1408,13.58
11000,,-,-,-,-,123.1,13.1408,139.28
11003,,-,-,-,-,325.7,13.1408,368.5
11004,,-,-,-,-,325.7,13.1408,368.5
11005,,-,-,-,-,325.7,13.1408,368.5
11006,,-,-,Yes,01-11-2020,167,0,167
11009,,-,-,-,-,338.85,0,338.85
11012,,-,-,-,-,112,13.1408,126.72
11015,,-,-,-,-,149.9,13.1408,169.6
11018,,-,-,-,-,223.95,13.1408,253.38
11021,,-,-,-,-,149.9,13.1408,169.6
11024,,-,-,-,-,113.85,13.1408,128.81
11027,,-,-,-,-,168.9,13.1408,191.1
11200,,-,-,-,-,40.8,13.1408,46.16
11204,,-,-,-,-,108.25,13.1408,122.47
11205,,-,-,-,-,108.25,13.1408,122.47
11210,,-,-,-,-,108.25,13.1408,122.47
11211,,-,-,-,-,108.25,13.1408,122.47
11215,,-,-,-,-,123,13.1408,139.16
11218,,-,-,-,-,151.95,13.1408,171.92
11219,,-,-,-,-,40,13.1408,45.26
11220,,-,-,-,-,40,13.1408,45.26
11221,,-,-,-,-,67.75,13.1408,76.65
11222,,-,-,Yes,01-01-2019,67.75,13.1408,76.65
11224,,-,-,-,-,40.85,13.1408,46.22
11225,,-,-,Yes,01-01-2019,40.85,13.1408,46.22
11235,,-,-,-,-,122.75,13.1408,138.88
11237,,-,-,-,-,81.45,13.1408,92.15
11240,,-,-,-,-,81.45,13.1408,92.15
11241,,-,-,-,-,103.65,13.1408,117.27
11242,,-,-,-,-,80.1,13.1408,90.63
11243,,-,-,-,-,80.1,13.1408,90.63
11244,,-,-,-,-,77,13.1408,87.12
11300,,-,-,-,-,192.45,13.1408,217.74
11303,,-,-,-,-,192.45,13.1408,217.74
11304,,-,-,-,-,316.95,13.1408,358.6
11306,,-,-,-,-,21.9,13.1408,24.78
11309,,-,-,-,-,26.3,13.1408,29.76
11312,,-,-,-,-,37.15,13.1408,42.03
11315,,-,-,-,-,49.2,13.1408,55.67
11318,,-,-,-,-,60.75,13.1408,68.73
11324,,-,-,-,-,32.85,13.1408,37.17
11327,,-,-,-,-,19.75,13.1408,22.35
11330,,-,-,-,-,8.2,0,8.2
11332,,-,-,-,-,58.55,13.1408,66.24
11333,,-,-,-,-,44.6,13.1408,50.46
11336,,-,-,-,-,44.6,13.1408,50.46
11339,,-,-,-,-,44.6,13.1408,50.46
11342,,Yes,01-03-2022,-,-,160.2,0,160.2
11345,,Yes,01-03-2022,-,-,160.2,0,160.2
11503,,-,-,-,-,138.65,13.1408,156.87
11505,,Yes,01-01-2019,-,-,41.75,2.5,42.79
11506,,-,-,-,-,20.55,13.1408,23.25
11507,,Yes,01-01-2019,-,-,101.8,2.5,104.35
11508,,Yes,01-01-2019,-,-,295.45,2.5,302.84
11509,,-,-,Yes,01-01-2019,35.65,13.1408,40.33
11512,,-,-,-,-,61.75,13.1408,69.86
11600,,-,-,-,-,69.3,13.1408,78.41
11602,,-,-,-,-,57.75,13.1408,65.34
11604,,-,-,-,-,75.7,13.1408,85.65
11605,,-,-,-,-,75.7,13.1408,85.65
11607,,Yes,01-11-2021,Yes,15-09-2021,107.2,0,107.2
11610,,-,-,-,-,63.75,13.1408,72.13
11611,,-,-,-,-,63.75,13.1408,72.13
11612,,-,-,-,-,112.4,13.1408,127.17
11614,,-,-,-,-,75.7,13.1408,85.65
11615,,-,-,-,-,75.9,13.1408,85.87
11627,,-,-,-,-,228.65,13.1408,258.7
11700,,-,-,Yes,01-08-2020,31.25,0,31.25
11701,,-,-,Yes,01-08-2020,15.55,0,15.55
11702,,-,-,Yes,01-08-2020,15.55,0,15.55
11704,,Yes,01-08-2020,-,-,32.55,0,32.55
11705,,Yes,01-08-2020,-,-,19.15,0,19.15
11707,,Yes,01-08-2020,-,-,19.15,0,19.15
11708,,-,-,Yes,01-08-2020,127.9,0,127.9
11709,,-,-,Yes,01-08-2020,167.45,0,167.45
11710,,-,-,Yes,01-08-2020,51.9,0,51.9
11711,,-,-,Yes,01-08-2020,28.3,0,28.3
11712,,-,-,Yes,01-08-2020,152.15,0,152.15
11713,,-,-,-,-,69.75,13.1408,78.92
11714,,Yes,01-08-2020,-,-,25.2,0,25.2
11715,,-,-,Yes,01-07-2021,120.75,0,120.75
11716,,Yes,01-08-2020,-,-,174.3,0,174.3
11717,,Yes,01-08-2020,-,-,102.4,0,102.4
11718,,-,-,Yes,01-07-2021,34.75,0,34.75
11719,,-,-,-,-,66.85,13.1408,75.63
11720,,-,-,-,-,66.85,13.1408,75.63
11721,,-,-,-,-,69.75,13.1408,78.92
11722,,-,-,Yes,01-08-2020,34.75,0,34.75
11723,,Yes,01-08-2020,-,-,54.05,0,54.05
11724,,-,-,-,-,168.9,13.1408,191.1
11725,,-,-,-,-,189.5,13.1408,214.4
11726,,-,-,-,-,94.75,13.1408,107.2
11727,,-,-,-,-,94.75,13.1408,107.2
11728,,-,-,-,-,34.75,13.1408,39.32
11729,,Yes,01-08-2020,-,-,158.35,0,158.35
11730,,Yes,01-08-2020,-,-,158.35,0,158.35
11731,,Yes,01-08-2020,-,-,36.15,0,36.15
11735,,Yes,01-10-2020,-,-,133.1,0,133.1
11736,,Yes,01-11-2022,-,-,36.75,0,36.75
11737,,Yes,01-11-2022,-,-,36.75,0,36.75
11800,,-,-,-,-,174.45,13.1408,197.37
11801,,-,-,-,-,263,13.1408,297.56
11810,,-,-,-,-,174.45,13.1408,197.37
11820,,-,-,-,-,1249,2.5,1280.22
11823,,-,-,-,-,1249,2.5,1280.22
11830,,-,-,-,-,186.8,13.1408,211.35
11833,,-,-,-,-,249.75,13.1408,282.57
11900,,-,-,-,-,27.55,13.1408,31.17
11903,,-,-,Yes,01-03-2022,111.1,13.1408,125.7
11906,,-,-,Yes,01-03-2022,111.1,13.1408,125.7
11909,,-,-,Yes,01-03-2022,165.15,13.1408,186.85
11912,,-,-,-,-,165.15,13.1408,186.85
11915,,-,-,Yes,01-03-2022,165.15,13.1408,186.85
11917,,-,-,-,-,428.35,13.1408,484.64
11919,,-,-,-,-,428.35,13.1408,484.64
11921,,-,-,Yes,01-03-2022,75.05,13.1408,84.91
12000,,-,-,-,-,38.95,13.1408,44.07
12001,,Yes,01-01-2019,-,-,39.55,2.5,40.54
12002,,Yes,01-01-2019,-,-,39.55,2.5,40.54
12003,,-,-,-,-,39.55,2.5,40.54
12004,,Yes,01-01-2019,-,-,59.8,2.5,61.29
12005,,Yes,01-01-2019,-,-,80.45,2.5,82.46
12012,,-,-,-,-,20.8,13.1408,23.53
12017,,-,-,-,-,70.3,13.1408,79.54
12021,,-,-,-,-,115.5,13.1408,130.68
12022,,-,-,-,-,135.65,13.1408,153.48
12024,,-,-,-,-,154.5,13.1408,174.8
12200,,-,-,-,-,37.2,13.1408,42.09
12201,,-,-,-,-,2392.9,13.1408,2707.35
12203,,-,-,-,-,588,13.1408,665.27
12204,,Yes,01-01-2019,-,-,597.4,2.5,612.34
12205,,Yes,01-01-2019,-,-,597.4,2.5,612.34
12207,,-,-,-,-,588,13.1408,665.27
12208,,Yes,01-01-2019,-,-,597.4,2.5,612.34
12210,,-,-,-,-,701.85,13.1408,794.08
12213,,-,-,-,-,632.3,13.1408,715.39
12215,,-,-,-,-,701.85,13.1408,794.08
12217,,-,-,-,-,632.3,13.1408,715.39
12250,,-,-,-,-,335.3,13.1408,379.36
12254,,Yes,01-01-2019,-,-,928.3,2.5,951.51
12258,,Yes,01-01-2019,-,-,928.3,2.5,951.51
12261,,Yes,01-01-2019,-,-,973.35,2.5,997.68
12265,,Yes,01-01-2019,-,-,973.35,2.5,997.68
12268,,Yes,01-01-2019,-,-,1044,2.5,1070.1
12272,,Yes,01-01-2019,-,-,1044,2.5,1070.1
12306,,-,-,-,-,102.4,13.1408,115.86
12312,,-,-,-,-,102.4,13.1408,115.86
12315,,-,-,-,-,102.4,13.1408,115.86
12320,,-,-,-,-,102.4,13.1408,115.86
12321,,-,-,-,-,102.4,13.1408,115.86
12322,,-,-,-,-,102.4,13.1408,115.86
12325,,-,-,-,-,50,13.1408,56.57
12326,,-,-,-,-,50,13.1408,56.57
12500,,-,-,-,-,216.65,13.1408,245.12
12503,,-,-,Yes,01-05-2020,424.75,0,424.75
12506,,-,-,Yes,01-05-2020,303.3,0,303.3
12509,,-,-,Yes,01-05-2020,216.65,0,216.65
12512,,-,-,Yes,01-05-2020,105.05,0,105.05
12515,,-,-,Yes,01-05-2020,229.85,0,229.85
12518,,-,-,Yes,01-05-2020,105.05,0,105.05
12521,,-,-,Yes,01-05-2020,126.65,0,126.65
12524,,-,-,-,-,158.35,13.1408,179.16
12527,,-,-,-,-,84.95,13.1408,96.11
12530,,-,-,Yes,01-05-2020,126.65,0,126.65
12533,,-,-,-,-,84.65,13.1408,95.77
13015,,-,-,-,-,254.75,13.1408,288.23
13020,,-,-,-,-,258.85,13.1408,292.86
13025,,-,-,-,-,115.7,13.1408,130.9
13030,,-,-,-,-,163.45,13.1408,184.93
13100,,-,-,-,-,136.65,13.1408,154.61
13103,,-,-,-,-,71.2,13.1408,80.56
13104,,-,-,-,-,147.95,13.1408,167.39
13105,,Yes,01-01-2019,-,-,601.45,2.5,616.49
13106,,-,-,-,-,121.35,13.1408,137.3
13109,,-,-,-,-,227.75,13.1408,257.68
13110,,-,-,-,-,228.5,13.1408,258.53
13112,,-,-,Yes,01-01-2019,136.65,13.1408,154.61
13200,,-,-,-,-,3110.75,13.1408,3519.53
13201,,-,-,-,-,2909.75,13.1408,3292.11
13202,,-,-,-,-,465.55,13.1408,526.73
13203,,-,-,-,-,486.75,13.1408,550.71
13206,,-,-,Yes,01-03-2022,465.55,13.1408,526.73
13207,,Yes,01-11-2021,Yes,15-09-2021,115,0,115
13209,,-,-,-,-,84.7,13.1408,95.83
13210,Yes,-,-,Yes,01-01-2022,0,0,0
13212,,-,-,-,-,354.45,13.1408,401.03
13215,,-,-,-,-,111.1,13.1408,125.7
13218,,-,-,-,-,793.55,13.1408,897.83
13221,,-,-,-,-,50.8,13.1408,57.48
13241,,Yes,01-03-2022,-,-,884.45,0,884.45
13251,,-,-,-,-,417.95,13.1408,472.87
13260,,Yes,01-01-2019,-,-,421.65,2.5,432.19
13290,,-,-,-,-,204.25,13.1408,231.09
13292,,-,-,Yes,01-03-2022,408.7,13.1408,462.41
13300,,-,-,-,-,56.95,13.1408,64.43
13303,,-,-,-,-,84.4,13.1408,95.49
13306,,-,-,-,-,334.1,13.1408,378
13309,,-,-,-,-,284.85,13.1408,322.28
13312,,-,-,-,-,28.45,13.1408,32.19
13318,,-,-,-,-,227.45,13.1408,257.34
13319,,-,-,-,-,227.45,13.1408,257.34
13400,,-,-,-,-,96.8,13.1408,109.52
13506,,-,-,-,-,184.5,13.1408,208.74
13700,,-,-,-,-,333.25,13.1408,377.04
13703,,-,-,-,-,119.5,13.1408,135.2
13706,,-,-,-,-,83.35,13.1408,94.3
13709,,-,-,Yes,01-11-2020,48.45,0,48.45
13750,,-,-,-,-,136.65,13.1408,154.61
13755,,-,-,-,-,136.65,13.1408,154.61
13757,,-,-,-,-,72.95,13.1408,82.54
13760,,-,-,-,-,762.6,13.1408,862.81
13761,,Yes,01-03-2022,-,-,1908.35,0,1908.35
13762,,Yes,01-03-2022,-,-,1908.35,0,1908.35
13815,,-,-,-,-,117.2,2.5,120.13
13818,,-,-,-,-,113.7,13.1408,128.64
13830,,-,-,-,-,75.35,13.1408,85.25
13832,,Yes,01-03-2020,-,-,909.3,2.5,932.03
13834,,Yes,01-03-2020,-,-,509.05,2.5,521.78
13835,,Yes,01-03-2020,-,-,118.45,2.5,121.41
13837,,Yes,01-03-2020,-,-,509.05,2.5,521.78
13838,,Yes,01-03-2020,-,-,118.45,2.5,121.41
13839,,-,-,-,-,23.05,13.1408,26.08
13840,,Yes,01-03-2020,-,-,609.2,2.5,624.43
13842,,-,-,-,-,96.5,2.5,98.91
13847,,-,-,Yes,01-03-2020,156.1,0,156.1
13848,,-,-,-,-,161,2.5,165.02
13851,,-,-,-,-,493.65,13.1408,558.52
13854,,-,-,-,-,114.85,13.1408,129.94
13857,,-,-,-,-,146.4,13.1408,165.64
13870,,-,-,-,-,362.1,13.1408,409.68
13873,,-,-,-,-,268.6,13.1408,303.9
13876,,-,-,-,-,76.9,13.1408,87.01
13881,,-,-,-,-,146.4,13.1408,165.64
13882,,-,-,-,-,115.25,13.1408,130.4
13885,,-,-,-,-,153.65,13.1408,173.84
13888,,-,-,-,-,76.9,13.1408,87.01
13899,,Yes,01-03-2020,-,-,276.25,2.5,283.16
13915,,-,-,Yes,01-11-2020,65.05,0,65.05
13918,,-,-,Yes,01-11-2020,97.95,0,97.95
13921,,-,-,Yes,01-11-2020,110.8,0,110.8
13924,,-,-,Yes,01-11-2020,65.25,0,65.25
13927,,-,-,Yes,01-11-2020,84.4,0,84.4
13930,,-,-,Yes,01-11-2020,117.8,0,117.8
13933,,-,-,Yes,01-11-2020,130.7,0,130.7
13936,,-,-,Yes,01-11-2020,85.15,0,85.15
13939,,-,-,Yes,01-11-2020,97.95,0,97.95
13942,,-,-,Yes,01-11-2020,65.25,0,65.25
13945,,-,-,Yes,01-11-2020,52.5,0,52.5
13948,,-,-,Yes,01-11-2020,65.25,0,65.25
13950,,Yes,01-11-2020,-,-,112.4,0,112.4
14050,,-,-,-,-,52.75,13.1408,59.68
14053,,-,-,Yes,01-01-2019,52.75,13.1408,59.68
14100,,-,-,-,-,152.5,13.1408,172.54
14106,,-,-,-,-,162.7,2.5,166.77
14109,,-,-,Yes,01-01-2019,187.35,13.1408,211.97
14112,,-,-,Yes,01-01-2019,221.75,13.1408,250.89
14115,,-,-,-,-,256.5,13.1408,290.21
14118,,-,-,-,-,325.75,13.1408,368.56
14124,,-,-,-,-,152.5,13.1408,172.54
14200,,-,-,Yes,01-03-2020,59.8,0,59.8
14201,,-,-,-,-,236.85,13.1408,267.97
14202,,-,-,-,-,119.9,13.1408,135.66
14203,,-,-,-,-,51.15,13.1408,57.87
14206,,-,-,-,-,35.6,13.1408,40.28
14209,,-,-,Yes,01-03-2022,88.7,13.1408,100.36
14212,,-,-,-,-,185.3,13.1408,209.65
14216,,Yes,01-11-2021,Yes,15-09-2021,186.4,0,186.4
14217,,Yes,01-11-2021,Yes,15-09-2021,160,0,160
14218,,-,-,-,-,97.95,13.1408,110.82
14219,,Yes,01-11-2021,Yes,15-09-2021,186.4,0,186.4
14220,,Yes,01-11-2021,Yes,15-09-2021,160,0,160
14221,,-,-,-,-,52.5,13.1408,59.4
14224,,-,-,-,-,70.35,13.1408,79.59
14227,,-,-,-,-,97.95,13.1408,110.82
14230,,-,-,Yes,01-11-2020,298.05,0,298.05
14233,,-,-,Yes,01-11-2020,361.9,0,361.9
14234,,Yes,01-11-2020,-,-,376.55,0,376.55
14236,,-,-,Yes,01-11-2020,659.95,0,659.95
14237,,Yes,01-11-2020,-,-,686.65,0,686.65
14239,,-,-,Yes,01-11-2020,159.4,0,159.4
14242,,-,-,Yes,01-11-2020,473.65,0,473.65
14245,,-,-,-,-,97.95,13.1408,110.82
14247,,Yes,01-11-2020,-,-,1925.55,0,1925.55
14249,,Yes,01-11-2020,-,-,1925.55,0,1925.55
14255,,Yes,01-03-2020,-,-,153,2.5,156.82
14256,,Yes,01-03-2020,-,-,294.25,2.5,301.61
14257,,Yes,01-03-2020,-,-,586,2.5,600.65
14258,,Yes,01-03-2020,-,-,114.8,2.5,117.67
14259,,Yes,01-03-2020,-,-,220.7,2.5,226.22
14260,,Yes,01-03-2020,-,-,439.5,2.5,450.49
14263,,Yes,01-03-2020,-,-,53.85,2.5,55.2
14264,,Yes,01-03-2020,-,-,121.25,2.5,124.28
14265,,Yes,01-03-2020,-,-,40.4,2.5,41.41
14266,,Yes,01-03-2020,-,-,90.95,2.5,93.22
14270,,Yes,01-03-2020,-,-,135.95,2.5,139.35
14272,,Yes,01-03-2020,-,-,102,2.5,104.55
14277,,Yes,01-03-2020,-,-,153,2.5,156.82
14278,,Yes,01-03-2020,-,-,114.8,2.5,117.67
14280,,Yes,01-03-2020,-,-,153,2.5,156.82
14283,,Yes,01-03-2020,-,-,114.8,2.5,117.67
14285,,Yes,01-03-2020,-,-,153,2.5,156.82
14288,,Yes,01-03-2020,-,-,114.8,2.5,117.67
15000,,-,-,-,-,42.55,13.1408,48.14
15003,Yes,-,-,-,-,0,0,0
15006,,-,-,-,-,94.35,13.1408,106.75
15009,Yes,-,-,-,-,0,0,0
15012,,-,-,-,-,53.45,13.1408,60.47
15100,,-,-,-,-,47.7,13.1408,53.97
15103,Yes,-,-,-,-,0,0,0
15106,,-,-,-,-,56.3,13.1408,63.7
15109,Yes,-,-,-,-,0,0,0
15112,,-,-,-,-,120.25,13.1408,136.05
15115,Yes,-,-,-,-,0,0,0
15211,,-,-,-,-,54.7,13.1408,61.89
15214,Yes,-,-,-,-,0,0,0
15215,,-,-,-,-,59.65,13.1408,67.49
15218,,-,-,-,-,59.65,13.1408,67.49
15221,,-,-,-,-,59.65,13.1408,67.49
15224,,-,-,-,-,59.65,13.1408,67.49
15227,,-,-,-,-,59.65,13.1408,67.49
15230,Yes,-,-,-,-,0,0,0
15233,Yes,-,-,-,-,0,0,0
15236,Yes,-,-,-,-,0,0,0
15239,Yes,-,-,-,-,0,0,0
15242,Yes,-,-,-,-,0,0,0
15245,,-,-,-,-,59.65,13.1408,67.49
15248,,-,-,-,-,59.65,13.1408,67.49
15251,,-,-,-,-,59.65,13.1408,67.49
15254,,-,-,-,-,59.65,13.1408,67.49
15257,,-,-,-,-,59.65,13.1408,67.49
15260,Yes,-,-,-,-,0,0,0
15263,Yes,-,-,-,-,0,0,0
15266,Yes,-,-,-,-,0,0,0
15269,Yes,-,-,-,-,0,0,0
15272,Yes,-,-,-,-,0,0,0
15275,,-,-,-,-,182.9,13.1408,206.93
15303,,-,-,-,-,357,13.1408,403.91
15304,,-,-,-,-,357,13.1408,403.91
15307,,-,-,-,-,676.8,13.1408,765.74
15308,,-,-,-,-,676.8,13.1408,765.74
15311,,-,-,-,-,333.2,13.1408,376.98
15312,,-,-,-,-,330.8,13.1408,374.27
15315,,-,-,-,-,654.25,13.1408,740.22
15316,,-,-,-,-,654.25,13.1408,740.22
15319,,-,-,-,-,406.05,13.1408,459.41
15320,,-,-,-,-,406.05,13.1408,459.41
15323,,-,-,-,-,722,13.1408,816.88
15324,,-,-,-,-,722,13.1408,816.88
15327,,-,-,-,-,785.45,13.1408,888.66
15328,,-,-,-,-,785.45,13.1408,888.66
15331,,-,-,-,-,745.8,13.1408,843.8
15332,,-,-,-,-,745.8,13.1408,843.8
15335,,-,-,-,-,676.8,13.1408,765.74
15336,,-,-,-,-,676.8,13.1408,765.74
15338,,-,-,-,-,935.6,13.1408,1058.55
15339,,-,-,-,-,76.2,13.1408,86.21
15342,,-,-,-,-,190.3,13.1408,215.31
15345,,-,-,-,-,507.8,13.1408,574.53
15348,,-,-,-,-,58.4,13.1408,66.07
15351,,-,-,-,-,116.6,13.1408,131.92
15354,,-,-,-,-,141.5,13.1408,160.09
15357,,-,-,-,-,40.05,13.1408,45.31
15500,,-,-,-,-,242.65,13.1408,274.54
15503,,-,-,-,-,311.55,13.1408,352.49
15506,,-,-,-,-,465.3,13.1408,526.44
15509,,-,-,-,-,210.3,13.1408,237.93
15512,,-,-,-,-,271.1,13.1408,306.73
15513,,-,-,-,-,306.55,13.1408,346.83
15515,,-,-,-,-,392.5,13.1408,444.08
15518,,-,-,-,-,77,13.1408,87.12
15521,,-,-,-,-,339.9,13.1408,384.57
15524,,-,-,-,-,637.35,13.1408,721.1
15527,,-,-,-,-,78.95,13.1408,89.32
15530,,-,-,-,-,352.15,13.1408,398.42
15533,,-,-,-,-,667.7,13.1408,755.44
15536,,-,-,-,-,266.9,13.1408,301.97
15539,,-,-,-,-,627.3,13.1408,709.73
15550,,-,-,-,-,658.6,13.1408,745.15
15553,,-,-,-,-,710.55,13.1408,803.92
15555,,-,-,-,-,710.55,13.1408,803.92
15556,,-,-,-,-,664.4,13.1408,751.71
15559,,-,-,-,-,866.55,13.1408,980.42
15562,,-,-,-,-,1120.75,13.1408,1268.03
15565,,-,-,-,-,3313.85,13.1408,3749.32
15600,,-,-,-,-,1702.3,13.1408,1926
15700,,-,-,-,-,45.95,13.1408,51.99
15705,,-,-,-,-,76.6,13.1408,86.67
15710,,-,-,-,-,76.6,13.1408,86.67
15715,,-,-,-,-,76.6,13.1408,86.67
15800,,-,-,-,-,96.3,13.1408,108.96
15850,,-,-,-,-,199.5,13.1408,225.72
15900,,-,-,-,-,250,13.1408,282.85
16003,,-,-,-,-,650.5,13.1408,735.98
16006,,-,-,-,-,499.85,13.1408,565.53
16009,,-,-,-,-,341.15,13.1408,385.98
16012,,-,-,-,-,295.15,13.1408,333.93
16015,,-,-,-,-,4085.7,13.1408,4622.59
16018,,-,-,-,-,2442.45,13.1408,2763.41
16399,Yes,-,-,Yes,01-01-2022,0,0,0
16400,,-,-,-,-,27.25,13.1408,30.83
16401,,-,-,-,-,85.55,13.1408,96.79
16404,,-,-,-,-,43,13.1408,48.65
16406,,-,-,-,-,133.95,13.1408,151.55
16407,,-,-,-,-,71.7,13.1408,81.12
16408,,-,-,-,-,53.4,13.1408,60.42
16500,,-,-,-,-,47.15,13.1408,53.35
16501,,-,-,-,-,140.55,13.1408,159.02
16502,,-,-,-,-,47.15,13.1408,53.35
16505,,-,-,-,-,47.15,13.1408,53.35
16508,,-,-,-,-,47.15,13.1408,53.35
16509,,-,-,-,-,47.15,13.1408,53.35
16511,,-,-,-,-,219.95,13.1408,248.85
16512,,-,-,-,-,63.5,13.1408,71.84
16514,,-,-,-,-,36.65,13.1408,41.47
16515,,-,-,-,-,630.85,13.1408,713.75
16518,,-,-,-,-,450.65,13.1408,509.87
16519,,-,-,-,-,693.95,13.1408,785.14
16520,,-,-,-,-,630.85,13.1408,713.75
16522,,-,-,-,-,1629.35,13.1408,1843.46
16527,,-,-,-,-,630.85,13.1408,713.75
16528,,-,-,-,-,630.85,13.1408,713.75
16530,,-,-,-,-,384.35,13.1408,434.86
16531,,-,-,-,-,768.7,13.1408,869.71
16533,,-,-,-,-,105.55,13.1408,119.42
16534,,-,-,-,-,105.55,13.1408,119.42
16564,,-,-,-,-,218,13.1408,246.65
16567,,-,-,-,-,318.8,13.1408,360.69
16570,,-,-,-,-,416.05,13.1408,470.72
16571,,-,-,-,-,318.8,13.1408,360.69
16573,,-,-,-,-,259.8,13.1408,293.94
16590,,-,-,-,-,372.75,13.1408,421.73
16591,,-,-,-,-,142.65,13.1408,161.4
16600,,-,-,-,-,63.5,13.1408,71.84
16603,,-,-,-,-,121.85,13.1408,137.86
16606,,-,-,-,-,243.25,13.1408,275.21
16609,,-,-,-,-,496,13.1408,561.18
16612,,-,-,-,-,390.25,13.1408,441.53
16615,,-,-,-,-,207.85,13.1408,235.16
16618,,-,-,-,-,207.85,13.1408,235.16
16621,,-,-,-,-,207.85,13.1408,235.16
16624,,-,-,-,-,299.1,13.1408,338.4
16627,,-,-,-,-,608.95,13.1408,688.97
17609,Yes,-,-,Yes,01-01-2022,0,0,0
17610,,-,-,-,-,43.65,13.1408,49.39
17615,,-,-,-,-,86.85,13.1408,98.26
17620,,-,-,-,-,120.3,13.1408,136.11
17625,,-,-,-,-,153.15,13.1408,173.27
17640,,-,-,-,-,43.65,13.1408,49.39
17645,,-,-,-,-,86.85,13.1408,98.26
17650,,-,-,-,-,120.3,13.1408,136.11
17655,,-,-,-,-,153.15,13.1408,173.27
17680,,-,-,-,-,86.85,13.1408,98.26
17690,,-,-,-,-,40.15,13.1408,45.43
18213,,-,-,-,-,88.65,13.1408,100.3
18216,,-,-,-,-,189.9,13.1408,214.85
18219,Yes,-,-,-,-,0,0,0
18222,,-,-,-,-,37.65,13.1408,42.6
18225,,-,-,-,-,50.05,13.1408,56.63
18226,,-,-,-,-,284.8,13.1408,322.23
18227,Yes,-,-,-,-,0,0,0
18228,,-,-,-,-,62.5,13.1408,70.71
18230,,-,-,-,-,238.45,13.1408,269.78
18232,,-,-,-,-,189.9,13.1408,214.85
18233,,-,-,-,-,189.9,13.1408,214.85
18234,,-,-,-,-,124.85,13.1408,141.26
18236,,-,-,-,-,62.5,13.1408,70.71
18238,,-,-,-,-,37.65,13.1408,42.6
18240,,-,-,-,-,93.6,13.1408,105.9
18242,,-,-,-,-,37.65,13.1408,42.6
18244,,-,-,-,-,100.8,13.1408,114.05
18248,,-,-,-,-,88.65,13.1408,100.3
18250,,-,-,-,-,62.5,13.1408,70.71
18252,,-,-,-,-,100.8,13.1408,114.05
18254,,-,-,-,-,100.8,13.1408,114.05
18256,,-,-,-,-,62.5,13.1408,70.71
18258,,-,-,-,-,62.5,13.1408,70.71
18260,,-,-,-,-,88.65,13.1408,100.3
18262,,-,-,-,-,62.5,13.1408,70.71
18264,,-,-,-,-,100.8,13.1408,114.05
18266,,-,-,-,-,62.5,13.1408,70.71
18268,,-,-,-,-,88.65,13.1408,100.3
18270,,-,-,-,-,88.65,13.1408,100.3
18272,,-,-,-,-,62.5,13.1408,70.71
18274,,-,-,Yes,01-03-2022,88.65,13.1408,100.3
18276,,-,-,-,-,124.85,13.1408,141.26
18278,,-,-,-,-,88.65,13.1408,100.3
18280,,-,-,-,-,124.85,13.1408,141.26
18282,,-,-,-,-,100.8,13.1408,114.05
